kepid_plnt,fpp_prob,fpp_score,fpp_spec_occrate
5124254.01,0.034,140.0,0.139
11508644.01,0.00053,55.0,0.156
10031500.01,1.0,4.5,0.001
7700622.01,1.0,0.040999999999999995,0.214
8008067.01,1.0,1.1,0.20600000000000002
8008067.02,1.0,0.35,0.204
8008067.03,1.0,0.43,0.185
7051180.01,0.3,37.0,0.062
2449074.01,1.0,6.6,0.001
2446113.01,0.00016,1100.0,0.198
2446113.02,0.71,12.0,0.18899999999999997
11137180.01,0.07,410.0,0.132
9838804.01,0.5,1.5,0.11800000000000001
5903749.01,0.0089,140.0,0.195
5903749.02,0.11,5.9,0.139
5524881.01,0.0029,56.0,0.174
3756264.01,0.035,520.0,0.207
11572193.01,0.0019,21.0,0.162
11285870.01,0.0013,160.0,0.128
8581240.02,0.11,39.0,0.036000000000000004
8581240.01,0.0024,7.2,0.08
8121310.01,0.00075,0.75,0.17600000000000002
8156120.01,4.0999999999999997e-08,17.0,0.052000000000000005
8684730.01,0.028999999999999998,6.2,0.071
8700558.01,1.0,6.5,0.001
8753657.01,0.0072,20.0,0.126
8753657.02,4e-05,87.0,0.044000000000000004
8554498.01,0.071,310.0,0.052000000000000005
3847708.01,1.0,1.1,0.20800000000000002
3849155.01,1.0,12.0,0.17
3858804.01,1.0,0.16,0.065
3942670.01,0.0011,39.0,0.19699999999999998
3942670.02,0.028999999999999998,33.0,0.135
6949898.01,0.015,38.0,0.136
7186665.01,0.33,3.5,0.122
2973386.01,0.23,61.0,0.218
6388770.01,1.0,0.0081,0.209
7676423.01,0.0007,210.0,0.109
9288237.01,4.7e-06,13.0,0.09300000000000001
11714231.01,4e-05,100.0,0.163
7837302.01,0.99,120.0,0.001
9139084.01,3.1e-05,2000.0,0.198
9724984.01,0.99,38.0,0.091
2452450.01,0.65,0.46,0.053
3230578.01,1.0,1.1,0.001
3231137.01,1.0,7.1,0.066
3353050.01,1.8e-05,220.0,0.158
3446746.01,1.7e-05,140.0,0.16
5695396.01,3.5e-05,1200.0,0.218
5695396.02,0.0089,21.0,0.06
5217891.01,1.0,0.017,0.07200000000000001
6593150.01,0.013999999999999999,41.0,0.129
5445681.01,0.0038,1.3,0.10099999999999999
6523351.01,0.040999999999999995,170.0,0.049
5551672.01,0.07400000000000001,4800.0,0.154
11499192.01,0.0074,200.0,0.168
12416661.01,7.6e-05,30.0,0.11800000000000001
8197793.01,0.049,39.0,0.18100000000000002
8258171.01,1.0,0.26,0.214
9880467.01,0.00016999999999999999,380.0,0.198
9880467.02,0.012,1.2,0.19
9881662.01,4.7000000000000004e-08,2400.0,0.141
9881662.02,1.6e-05,2.5,0.16399999999999998
9895004.01,1.0,56.0,0.001
3656121.01,5.6000000000000006e-05,61.0,0.142
3656121.02,0.00013000000000000002,2.7,0.174
3733628.01,3.1e-06,330.0,0.21
3831053.01,9.2e-05,5.5,0.17
6357290.01,0.0014,16.0,0.14
8695311.01,0.048,6.3,0.213
9834731.01,0.033,68.0,0.08900000000000001
5092266.01,0.021,38.0,0.196
8751796.01,0.0036,96.0,0.083
7097534.01,0.83,0.17,0.061
9907129.01,0.002,5.7,0.135
7609674.01,0.0083,100.0,0.20800000000000002
9527334.01,1.4e-06,640.0,0.207
10031885.01,1.0,0.48,0.001
11361646.01,1.5e-08,160.0,0.191
11361646.02,0.0017,12.0,0.07400000000000001
10285631.01,4.5e-06,250.0,0.187
3964109.01,0.001,35.0,0.21899999999999997
4159347.01,1.0,7.8,0.001
3544595.01,6.4e-06,3300.0,0.158
4165960.01,0.56,60.0,0.051
4376644.01,1.0,220.0,0.001
9714550.01,0.0089,120.0,0.122
6263593.01,0.012,89.0,0.16399999999999998
5475042.01,0.0019,3400.0,0.11
6964159.01,0.0018,41.0,0.15
10252275.01,1.0,30.0,0.057999999999999996
10252275.02,0.095,170.0,0.06
11455181.01,0.0003,5.2,0.136
10290666.01,4.2e-05,490.0,0.2
10290666.02,0.06,23.0,0.04
10337258.01,5.7e-08,38.0,0.16699999999999998
10470206.01,8.900000000000001e-06,32.0,0.21600000000000003
10518725.01,1.0,3.1,0.207
5450893.01,0.00081,20.0,0.081
4770174.01,0.53,2.0,0.114
8949925.01,0.0022,63.0,0.19399999999999998
8949925.02,0.012,4.7,0.214
9959492.01,0.92,180.0,0.151
8827575.01,0.9,120.0,0.055999999999999994
8827575.02,0.08900000000000001,2.1,0.054000000000000006
2716801.01,0.002,24.0,0.193
2716801.02,0.018000000000000002,49.0,0.17
7216284.01,0.00037999999999999997,55.0,0.125
8703887.01,1.0,85.0,0.006999999999999999
9899352.01,1.0,0.21,0.161
6945786.01,0.00015,36.0,0.092
5978170.01,0.027000000000000003,200.0,0.098
10545066.01,0.00011,39.0,0.21600000000000003
10552611.01,3.5e-05,1.6,0.157
10552611.02,0.95,8.3,0.026000000000000002
10587105.01,1.8e-05,1700.0,0.201
10587105.02,0.00044,400.0,0.21
10587105.03,0.16,0.51,0.218
6948480.01,0.88,3.9,0.124
6438099.01,0.44,96.0,0.13
11090556.01,0.00011999999999999999,330.0,0.099
11090556.02,0.0018,250.0,0.109
10686814.01,1.0,0.21,0.098
3234843.01,0.46,20.0,0.10800000000000001
3234843.02,0.00013000000000000002,180.0,0.212
6021275.01,0.00014,380.0,0.147
6021275.02,5.5e-05,320.0,0.128
6021275.03,0.053,80.0,0.10400000000000001
6021275.04,0.00075,0.66,0.115
8192911.01,0.47,20.0,0.16699999999999998
10554967.01,0.037000000000000005,340.0,0.21899999999999997
3752110.01,0.0043,42.0,0.203
5688790.01,0.0047,52.0,0.141
1717722.01,0.39,500.0,0.15
1717722.02,0.038,920.0,0.106
10908248.01,0.0026,4.7,0.133
10616571.01,0.28,0.62,0.045
10878263.01,1.0,0.00016,0.192
10878263.02,0.94,0.18,0.218
10982872.01,9e-08,4400.0,0.20199999999999999
10982872.02,0.00014,1400.0,0.19399999999999998
10982872.03,0.00016999999999999999,11.0,0.135
2720514.01,0.0014,2300.0,0.125
4141376.01,0.00025,670.0,0.19899999999999998
9468551.01,0.00045999999999999996,2500.0,0.129
9076971.01,0.0011,16.0,0.157
8360640.01,0.18,620.0,0.158
11019987.01,0.046,8.3,0.079
4857058.01,1.0,260.0,0.001
4857058.02,0.027000000000000003,3.1,0.11800000000000001
10924562.01,0.001,7.1,0.207
9899505.01,1.0,0.0046,0.004
7534267.01,0.0027,15.0,0.142
9592705.01,1.7e-07,860.0,0.185
10611420.01,0.22,76.0,0.21
10386922.01,6.3e-09,0.0011,0.203
10386922.02,1.7000000000000001e-09,0.82,0.051
3558981.01,0.38,280.0,0.01
11015108.01,9.4e-05,220.0,0.192
11074541.01,3.6e-05,290.0,0.201
11100383.01,0.00033999999999999997,460.0,0.20800000000000002
7918652.01,0.0032,92.0,0.10800000000000001
4374339.01,0.23,530.0,0.171
6636320.01,0.042,390.0,0.156
4067925.01,0.33,31.0,0.213
3230805.01,0.022000000000000002,520.0,0.095
3230805.02,0.085,49.0,0.063
4676964.01,0.011000000000000001,16.0,0.162
10488450.01,0.095,46.0,0.095
10933561.01,0.00011,97.0,0.205
10933561.02,0.044000000000000004,170.0,0.16699999999999998
8845026.01,0.3,1.9,0.018000000000000002
11075737.01,4.1e-05,2700.0,0.157
11189127.01,0.99,1200.0,0.001
11194032.01,0.011000000000000001,19.0,0.163
11394027.01,0.00016999999999999999,1100.0,0.209
11395587.01,0.71,4.7,0.20800000000000002
11442793.01,0.065,5.4,0.076
5520547.01,0.0023,130.0,0.17800000000000002
4848424.01,1.0,0.61,0.12
8866102.01,2.1e-08,540.0,0.21100000000000002
4143755.01,3.2e-08,14.0,0.20800000000000002
8509442.01,0.86,4.2,0.127
11244137.01,0.0074,7.2,0.053
6072593.01,0.0039,180.0,0.21
5865654.01,0.00059,19.0,0.102
3219643.01,0.93,9.1,0.20800000000000002
8546542.01,0.077,620.0,0.12300000000000001
8197560.01,1.0,1.8,0.071
11200415.01,0.004,60.0,0.205
11259686.01,4.2999999999999995e-06,36.0,0.201
11547513.01,9e-06,1200.0,0.183
11547513.02,0.00032,480.0,0.10800000000000001
11802615.01,2.9999999999999997e-05,290.0,0.21600000000000003
11521793.01,0.00042,82.0,0.198
11521793.02,0.82,16.0,0.217
11566064.01,0.046,3.2,0.076
11566064.02,5.2e-06,0.37,0.177
6531496.01,1.0,920.0,0.001
3848275.01,1.8e-05,220.0,0.217
12021625.01,0.013000000000000001,140.0,0.207
9777256.01,1.0,0.18,0.095
4175630.01,0.0021,50.0,0.099
3328080.01,0.065,170.0,0.057999999999999996
3654719.01,0.0047,16.0,0.215
10619142.01,0.42,1.3,0.192
11905011.01,2.6e-06,460.0,0.17300000000000001
12785320.01,9.6e-05,330.0,0.141
12785320.02,0.023,29.0,0.135
2692377.01,0.00016,24.0,0.21899999999999997
3438975.01,1.0,0.081,0.146
11568987.01,5.9e-06,170.0,0.217
11568987.02,0.95,62.0,0.1
11621223.01,0.0027,230.0,0.21100000000000002
11624249.01,1.6e-07,23000.0,0.179
12017140.01,0.94,15.0,0.001
10000941.01,0.013999999999999999,140.0,0.036000000000000004
5702939.01,0.0015,46.0,0.111
3852655.01,0.0034,7.0,0.105
11255231.01,0.017,11.0,0.158
6103377.01,0.0019,19.0,0.21100000000000002
6103377.02,0.0008699999999999999,7.6,0.21899999999999997
7106173.01,0.005,12.0,0.053
8037145.03,0.38,11.0,0.051
8037145.01,0.02,5.1,0.20800000000000002
8037145.02,0.00018999999999999998,17.0,0.13
8037145.04,0.0048,34.0,0.142
8162789.01,0.00014,1100.0,0.15
8162789.02,0.073,100.0,0.095
8265218.01,0.00055,430.0,0.073
8806123.01,0.13,4.1,0.053
8806123.02,0.028999999999999998,1.6,0.155
8355239.02,5.9999999999999995e-05,150.0,0.135
8355239.01,1.2e-05,270.0,0.193
9210823.01,1.0,0.13,0.20199999999999999
8367113.01,5.5e-05,210.0,0.127
8474898.01,0.99,6.3,0.001
8558011.01,0.07400000000000001,0.59,0.204
8558011.02,0.001,7400.0,0.07
9115800.01,6.500000000000001e-05,1500.0,0.076
9478990.01,0.002,37.0,0.066
9597411.01,0.75,190.0,0.005
6850504.04,0.0018,16.0,0.059000000000000004
6850504.05,0.19,12.0,0.094
6850504.01,1.8000000000000001e-06,2000.0,0.19
6850504.02,8.6e-07,10000.0,0.21600000000000003
6850504.03,5.400000000000001e-06,31.0,0.205
10934674.01,0.00037999999999999997,630.0,0.218
10990886.01,5.3e-05,2100.0,0.217
11015323.01,0.0026,56.0,0.185
11134879.01,1.4000000000000001e-05,3800.0,0.207
11192998.01,5.4000000000000005e-05,2900.0,0.205
11192998.02,0.00033999999999999997,890.0,0.175
11192998.03,0.00016,160.0,0.201
8934495.01,1.0,0.13,0.205
9119458.01,0.86,54.0,0.052000000000000005
5866724.01,0.03,3.9,0.21
5866724.02,4.5e-07,1400.0,0.141
5866724.03,0.00011999999999999999,790.0,0.16899999999999998
9157634.01,1.8e-05,13000.0,0.19699999999999998
9636569.01,0.72,0.14,0.21600000000000003
8565266.01,1.4e-08,92.0,0.10300000000000001
8616637.01,8.4e-05,5000.0,0.139
8616637.02,0.00061,860.0,0.14300000000000002
8625925.01,0.00025,1600.0,0.146
8822216.01,7.400000000000001e-06,830.0,0.086
8822216.02,0.0059,1.0,0.141
9967884.01,0.81,750.0,0.039
10016874.01,2e-05,840.0,0.193
10189546.01,0.00039,120.0,0.139
10189546.02,6.1e-06,97.0,0.205
10189546.03,1.6e-05,15.0,0.19399999999999998
8823868.01,7.599999999999999e-08,4.1999999999999996e-09,0.052000000000000005
11255761.01,1.0,6.3,0.001
11497977.01,0.00013000000000000002,3200.0,0.203
9941859.01,2.7000000000000004e-06,1600.0,0.201
9941859.02,0.00098,30.0,0.17300000000000001
9941859.03,0.00023999999999999998,85.0,0.2
10068030.01,0.15,110.0,0.16899999999999998
10266615.01,3.2e-05,1400.0,0.218
6444896.01,0.055999999999999994,38.0,0.16899999999999998
10395543.01,0.21,2400.0,0.051
9020160.01,1e-05,1500.0,0.213
9020160.02,2.7000000000000002e-05,640.0,0.218
9020160.03,0.00015,450.0,0.132
7941200.01,0.00067,48.0,0.198
10418224.01,1.8000000000000002e-13,350.0,0.071
10616679.01,1.3000000000000001e-05,240.0,0.091
10717241.01,0.00026000000000000003,99.0,0.20199999999999999
10717241.02,0.58,86.0,0.077
10843590.01,1.3e-06,1000.0,0.204
10843590.02,1.1e-05,30.0,0.215
12061222.01,5.6e-06,670.0,0.20600000000000002
12316431.01,0.91,5.2,0.052000000000000005
12404305.01,4.2000000000000004e-06,40.0,0.19699999999999998
12834874.01,2.7000000000000004e-06,1800.0,0.21100000000000002
2557816.01,9e-05,210.0,0.209
10454313.01,2.1e-05,5400.0,0.19699999999999998
10513530.01,4.5e-06,470.0,0.215
10513530.02,0.011000000000000001,490.0,0.094
10554999.01,5.3e-05,1700.0,0.205
10554999.02,0.0062,210.0,0.18899999999999997
9076513.01,1e-05,67.0,0.172
9146018.01,9.4e-05,930.0,0.207
9146018.02,4.1e-05,230.0,0.205
9146018.03,0.00013000000000000002,260.0,0.09699999999999999
9279669.01,5.2000000000000004e-05,3800.0,0.195
10858832.01,2.1e-05,1000.0,0.1
10937029.01,1.4999999999999999e-05,3600.0,0.087
10937029.02,0.57,1.3,0.07400000000000001
11656302.01,0.64,2.8,0.079
2576197.01,0.77,14.0,0.054000000000000006
3239945.01,4.1e-05,3000.0,0.15
3239945.03,6.1e-05,1500.0,0.155
3239945.04,0.096,33.0,0.12
10187017.01,1.4000000000000001e-05,670.0,0.21
10187017.02,3.6000000000000003e-06,830.0,0.132
10187017.03,0.025,4.7,0.046
10187017.04,0.0032,42.0,0.005
10187017.05,0.079,2.5,0.001
10873260.01,0.0007700000000000001,180.0,0.092
10965008.01,0.025,6.4,0.132
11073351.01,4.6e-05,3900.0,0.21
11090765.01,2.1e-05,110.0,0.188
9570741.01,3.8e-06,670.0,0.21
9607164.01,0.008,12.0,0.21
9631762.01,9.4e-06,1100.0,0.171
6462863.01,9.1e-06,59.0,0.069
6462863.02,5.6e-06,400.0,0.12
6462863.03,0.049,0.39,0.05
6462863.04,9.2e-05,650.0,0.162
9782691.01,0.00014,620.0,0.195
9782691.02,0.00013000000000000002,0.078,0.16
11709124.01,0.0007099999999999999,130.0,0.113
11709124.05,0.0014,15.0,0.17300000000000001
11709124.06,9.2e-05,62.0,0.146
11709124.03,0.00011999999999999999,200.0,0.214
11709124.04,3.1e-05,660.0,0.15
11824222.01,0.99,690.0,0.001
12302530.01,0.00016,520.0,0.212
12302530.02,1.9e-05,190.0,0.21899999999999997
11904151.01,0.00013000000000000002,21000.0,0.141
11904151.02,4.6e-06,43.0,0.21600000000000003
3541800.01,1.0,2.5,0.002
3559935.01,7.6e-05,13.0,0.157
3834360.01,1.0,250.0,0.001
3966801.01,0.0031,18.0,0.20800000000000002
11521048.01,1.0,110.0,0.001
11656721.01,6.7e-06,560.0,0.21600000000000003
11853905.01,4.5999999999999995e-08,2.6,0.098
11669239.01,0.0013,24.0,0.207
11669239.02,0.0015,190.0,0.138
10600261.03,1.8000000000000001e-06,0.6,0.198
10600261.01,4.3e-05,300.0,0.188
10600261.02,0.015,12.0,0.179
10656823.01,0.00032,910.0,0.21600000000000003
10656823.02,0.54,10.0,0.174
10676824.01,0.0072,39.0,0.192
10718726.01,7.400000000000001e-06,770.0,0.195
12470954.01,1.7e-06,8200.0,0.094
2438264.01,0.0025,3.1,0.207
2438264.02,3.9e-05,1600.0,0.207
3340312.01,1.0,4.8,0.001
4049108.01,1.0,12.0,0.08800000000000001
4454752.01,2.7000000000000002e-05,18000.0,0.203
4757437.01,0.0004,170.0,0.096
4757437.02,2.8000000000000003e-05,560.0,0.213
11823054.01,6.5000000000000004e-06,1600.0,0.214
11823054.02,0.00055,1700.0,0.145
7017274.01,1.0,0.032,0.193
11913012.01,1.0,0.086,0.001
11972666.01,0.0023,61.0,0.107
12058931.01,0.0003,24.0,0.09
12058931.02,5.6000000000000006e-05,290.0,0.172
9886221.01,0.043,51.0,0.091
9957627.01,0.12,1.2,0.159
9958962.01,2.1e-05,500.0,0.20600000000000002
9958962.02,0.00081,53.0,0.156
9958962.03,0.0053,20.0,0.203
9958962.04,0.038,4.0,0.184
3745690.01,0.0029,48.0,0.20600000000000002
3745690.02,7.900000000000001e-05,3700.0,0.138
3745690.03,0.002,210.0,0.14300000000000002
3833007.01,3.3e-05,150.0,0.187
3847138.01,0.00015,32.0,0.217
4847534.01,3.8e-05,680.0,0.215
4852528.01,0.00014,2100.0,0.20199999999999999
4852528.02,0.00018,1200.0,0.2
4852528.03,0.0024,12000.0,0.163
4852528.04,0.0092,2200.0,0.16699999999999998
4852528.05,0.0002,21000.0,0.11699999999999999
12116489.01,2.6000000000000002e-05,170.0,0.11599999999999999
12116489.02,0.15,150.0,0.091
12600735.01,0.00011,34.0,0.106
10593626.01,1.9e-10,0.34,0.209
3437776.01,1.0,0.53,0.001
10388286.01,4.8e-06,11000.0,0.124
4633570.01,0.00014,460.0,0.204
4633570.02,4.7e-05,72.0,0.20199999999999999
5021176.01,1.0,25.0,0.001
5640085.01,0.00011999999999999999,1300.0,0.20600000000000002
5640085.02,1.0,0.022000000000000002,0.133
4951877.01,0.0002,23.0,0.16
5282051.01,0.013000000000000001,5.6,0.152
5340644.01,6.7e-05,990.0,0.207
4165473.01,0.00016,95.0,0.212
4270253.01,8.4e-05,1000.0,0.201
4270253.02,0.00036,1600.0,0.20800000000000002
10973664.01,7.000000000000001e-06,1800.0,0.161
10973664.02,0.35,220.0,0.06
10973664.03,9.7e-05,13000.0,0.19399999999999998
12459913.01,0.0001,110.0,0.11199999999999999
5779852.01,1.0,4.8,0.001
6042214.01,0.15,25.0,0.054000000000000006
6200715.01,0.5,0.43,0.095
6291033.01,1.5999999999999998e-14,64.0,0.193
6889235.01,0.0022,19.0,0.10099999999999999
6758917.01,0.63,4400.0,0.031
5461440.01,0.001,73.0,0.20199999999999999
5689351.01,9.499999999999999e-05,1000.0,0.21600000000000003
5689351.02,0.00033999999999999997,270.0,0.115
5689351.03,4.2e-05,1600.0,0.1
5689351.04,1.8e-05,820.0,0.155
5689351.05,0.0009400000000000001,31.0,0.207
5303551.01,1.0,0.67,0.18899999999999997
5443837.01,0.011000000000000001,200.0,0.065
7692093.01,0.01,54.0,0.163
5709725.01,0.0029,31.0,0.14300000000000002
5709725.02,0.81,0.067,0.2
7700871.01,1.0,1.3,0.193
9946525.01,0.0044,29.0,0.059000000000000004
9946525.02,3.8e-07,3200.0,0.154
9946525.03,0.88,9e-05,0.182
7289157.01,0.99,2800.0,0.001
2695110.01,1.0,2.1,0.001
7098355.01,5.1e-05,110.0,0.213
7101828.01,0.26,3.9,0.20199999999999999
7269974.01,0.24,0.64,0.145
7269974.02,0.018000000000000002,48.0,0.207
7440748.01,6.6e-05,190.0,0.217
7440748.02,0.0032,1500.0,0.215
5780715.01,0.008,4600.0,0.146
5812960.01,0.00035,510.0,0.121
6266741.01,6.900000000000001e-06,1500.0,0.19399999999999998
6266741.02,7.1e-06,50.0,0.20199999999999999
5738496.01,1.0,1.1,0.001
5774349.01,0.00023999999999999998,120.0,0.2
5978361.01,0.0006,500.0,0.096
6501635.01,4.9e-05,290.0,0.196
3217264.01,8.8e-05,120.0,0.1
3217264.02,0.0001,4.9,0.11699999999999999
3217264.03,0.0095,7.9,0.18
3342592.01,0.013000000000000001,43.0,0.05
7504328.01,0.46,20.0,0.052000000000000005
7977197.01,0.00026000000000000003,93.0,0.086
7977197.02,8e-05,14.0,0.191
7199397.01,0.071,0.65,0.071
6381846.01,0.0003,1500.0,0.146
6381846.02,5.6000000000000006e-05,1000.0,0.129
6381846.03,0.99,0.14,0.205
6422155.01,7.099999999999999e-05,8800.0,0.215
6422155.02,7.8e-06,1500.0,0.21100000000000002
6422155.03,0.1,13.0,0.215
6422155.04,0.0099,46.0,0.209
6665695.01,4.9000000000000005e-06,1100.0,0.192
6707833.01,5.5e-05,120.0,0.214
9785921.01,0.0066,12.0,0.182
6786037.01,0.0078,7.7,0.20199999999999999
6786037.02,1.1e-13,0.27,0.052000000000000005
6786037.03,3.8e-05,160.0,0.141
4247092.01,0.68,56.0,0.098
4949751.01,0.99,6.0,0.001
5003117.01,0.83,19.0,0.017
5218441.01,0.24,2.4,0.077
5351250.01,3.5e-05,1900.0,0.13699999999999998
5351250.02,1.4000000000000001e-05,450.0,0.19899999999999998
5351250.03,0.00026000000000000003,120.0,0.19699999999999998
5351250.04,6.2e-05,1800.0,0.126
8043638.01,8.2e-05,210.0,0.127
8621348.01,1.0,0.16,0.001
8773869.01,1.0,0.18,0.218
8845205.01,4.6e-05,1000.0,0.16899999999999998
8890783.01,5.2e-06,36.0,0.052000000000000005
8890783.02,9.800000000000001e-06,1100.0,0.2
6451936.01,6e-06,870.0,0.19399999999999998
6451936.02,0.0003,980.0,0.147
8056665.01,2.2e-14,0.91,0.10800000000000001
8056665.02,0.017,1.5,0.083
7025846.01,1.0,0.042,0.17600000000000002
7119481.01,0.00013000000000000002,3.9,0.20199999999999999
7119481.02,0.013000000000000001,27.0,0.12300000000000001
7445445.01,9e-05,1500.0,0.196
7445445.02,2.5e-06,43.0,0.21100000000000002
7445445.03,0.00015,200.0,0.196
5444548.01,1.4000000000000001e-05,870.0,0.2
9008220.01,0.079,89.0,0.061
9583881.01,0.00018,140.0,0.057
9589524.01,1.8e-05,750.0,0.18600000000000003
9955262.01,2.6e-08,15.0,0.052000000000000005
6838050.01,1.6e-06,790.0,0.212
6937692.01,3.5e-05,59.0,0.08199999999999999
7602070.01,1.0,1.8,0.001
7812179.01,1.0,5.3,0.003
7595157.01,0.0007700000000000001,1500.0,0.146
7595157.02,0.0046,1100.0,0.07400000000000001
8008206.01,0.00037,280.0,0.18600000000000003
8008206.02,0.0005099999999999999,1800.0,0.109
5449777.01,0.99,420.0,0.001
5478055.01,0.97,18.0,0.06
5683743.01,5.4e-07,940.0,0.053
5791986.01,8.2e-05,340.0,0.18899999999999997
5791986.02,0.00011,16.0,0.21899999999999997
9703198.01,0.0077,210.0,0.051
9844088.01,1.2e-06,1500.0,0.081
10019643.01,7.5e-05,530.0,0.209
10019643.02,0.0014,160.0,0.11199999999999999
10123064.01,6.5e-10,1500.0,0.11699999999999999
7840044.01,0.51,4.2,0.201
8015907.01,1.2e-05,6900.0,0.191
8017703.01,0.00014,370.0,0.21600000000000003
8017703.02,6.6e-06,34.0,0.163
8017703.03,7.099999999999999e-05,18.0,0.213
8106610.01,0.74,10.0,0.051
8120608.01,0.0006,350.0,0.125
8120608.02,0.00018,440.0,0.161
8120608.03,0.00041,1700.0,0.105
8120608.05,0.25,2.4,0.106
8120608.04,0.00011999999999999999,150.0,0.128
5872150.01,0.017,68.0,0.05
5872150.02,1.0,0.17,0.207
6289650.01,0.0038,13.0,0.053
6508221.01,1.3000000000000001e-05,930.0,0.191
6508221.02,1.8e-05,94.0,0.20800000000000002
6508221.03,0.76,76.0,0.043
10155434.01,0.68,6.4,0.153
10460984.01,1.6e-05,1200.0,0.20199999999999999
10460984.02,0.0061,0.82,0.209
10460984.03,0.95,1.7,0.11699999999999999
10460984.04,0.0015,140.0,0.14300000000000002
8022244.01,7.6e-05,320.0,0.147
8022244.02,0.035,5.6,0.099
2571238.01,1.7e-05,2400.0,0.21899999999999997
8193178.01,0.00011999999999999999,22.0,0.196
8193178.02,0.00033,140.0,0.13699999999999998
8344004.01,1.4000000000000001e-05,1200.0,0.196
8344004.02,3.7e-05,3800.0,0.153
8216763.01,0.047,33.0,0.07400000000000001
8216763.02,0.2,24.0,0.045
6879865.01,0.8,320.0,0.037000000000000005
7975727.01,0.7,48.0,0.07400000000000001
8219673.01,0.99,130.0,0.001
8352537.01,2.1e-05,1900.0,0.106
3758499.01,0.08,17.0,0.127
3248033.01,1.0,23.0,0.001
10577994.01,1.4000000000000001e-05,990.0,0.21
10577994.02,9.2e-06,880.0,0.217
10599206.01,5.2000000000000004e-05,420.0,0.214
10068383.01,0.89,22.0,0.075
10157573.01,1.0,66.0,0.001
10221013.01,0.17,710.0,0.076
10225800.01,0.00064,2900.0,0.051
10227020.01,0.78,0.1,0.11699999999999999
10227020.02,0.36,0.41,0.2
10227020.03,1.0,0.11,0.001
10227020.04,0.024,4.1,0.19
4563268.02,0.0014,44.0,0.099
4563268.01,1.4000000000000001e-05,1100.0,0.195
4644604.01,5.1e-05,800.0,0.215
4656049.01,1.4999999999999999e-05,4.5,0.105
4659405.01,1.0,31.0,0.053
7941635.01,1.0,42.0,0.001
4742414.01,0.0,24.0,0.059000000000000004
7630229.01,0.0085,0.49,0.051
7730747.01,0.99,15.0,0.151
7764367.01,4.7e-07,2700.0,0.138
7906882.01,0.14,34.0,0.077
7976520.01,0.0028,2600.0,0.163
6678383.03,0.00011,47.0,0.20600000000000002
6678383.01,1.2e-05,380.0,0.214
6678383.02,3.3e-07,160.0,0.214
4827723.01,0.00042,230.0,0.131
4841374.01,2e-05,7.4,0.177
4861736.01,1.0,3.7,0.059000000000000004
5020319.01,0.56,0.033,0.205
5090690.01,0.99,430.0,0.001
8161561.01,5.6e-07,910.0,0.213
8361905.01,0.00011999999999999999,380.0,0.21100000000000002
8409588.01,0.00056,5400.0,0.09300000000000001
8480285.01,0.38,4.9e-07,0.19899999999999998
8480285.02,0.00075,8.4,0.114
10265898.01,9e-06,19000.0,0.183
10265898.02,0.06,420.0,0.094
10265898.03,0.0017,240.0,0.105
10271806.01,1e-05,3000.0,0.161
10271806.02,1e-05,300.0,0.20600000000000002
10271806.03,2.1e-05,3000.0,0.14800000000000002
10271806.04,0.00082,58.0,0.205
5098444.01,0.026000000000000002,0.63,0.07
5113822.01,1.0,0.083,0.19399999999999998
5113822.02,3.6e-05,22.0,0.185
5120087.01,1.4999999999999999e-05,350.0,0.19399999999999998
5121511.01,4.7e-05,240.0,0.218
8557374.01,6.9e-05,3300.0,0.129
8557374.02,0.15,700.0,0.18600000000000003
8738735.01,0.0009,6.8,0.2
8738735.02,8.7e-07,3.2,0.212
8802165.01,6.3e-06,150.0,0.17600000000000002
10272442.01,1.4000000000000001e-05,22.0,0.12
10272442.02,0.4,26.0,0.183
4055765.01,0.46,58.0,0.063
5131180.01,0.0056,390.0,0.209
5181817.01,0.94,200.0,0.177
5309353.01,1.0,13.0,0.155
5356593.01,0.054000000000000006,57.0,0.054000000000000006
8805348.01,8.9e-05,270.0,0.21600000000000003
8869680.01,7.4e-05,28.0,0.14400000000000002
8878187.01,5.5e-06,660.0,0.183
4914423.01,1.4e-07,630.0,0.18
4914423.02,3e-06,5.2,0.057999999999999996
8891278.01,0.99,320.0,0.001
10287242.01,0.14,0.58,0.095
10340423.01,9.6e-05,330.0,0.207
10340423.02,0.0067,46.0,0.193
10345478.01,0.22,2.9,0.057999999999999996
5374854.01,0.0044,220.0,0.16899999999999998
5374854.02,0.0053,9.9,0.187
5384802.01,0.99,63.0,0.001
5531694.01,3.9e-06,470.0,0.184
5531694.02,0.018000000000000002,12.0,0.063
5596440.01,1.0,86.0,0.001
8908102.01,1.0,0.045,0.001
8962094.01,0.0002,310.0,0.20800000000000002
8962094.02,0.00018999999999999998,260.0,0.14400000000000002
8962094.03,9.9e-05,73.0,0.12300000000000001
8962094.04,0.31,0.59,0.142
10386984.01,4.4e-06,9200.0,0.163
9588822.01,0.0,3.5e-20,0.13699999999999998
10395381.01,8.3e-06,610.0,0.21100000000000002
10418797.01,0.93,330.0,0.01
5613330.01,1.4e-06,27.0,0.203
8456679.01,1.4999999999999999e-05,6600.0,0.168
8456679.02,0.027000000000000003,94.0,0.086
5786676.01,0.0017,30.0,0.07
5796186.01,0.025,18.0,0.052000000000000005
5796675.01,0.00018999999999999998,360.0,0.092
